SMILES	CANSMILES	price(100mg)	source
OCC[C@@H]1CCCCN1	OCC[C@@H]1CCCCN1	14.5	现货目录
OCC[C@@H]1N(C(OC(C)(C)C)=O)CCCC1	CC(C)(C)OC(=O)N1CCCC[C@@H]1CCO	8	现货目录
OCC[C@@H]1NCCCC1.[H]Cl	Cl.OCC[C@H]1CCCCN1	67.6	现货目录
OCC[C@H](N)C1=CC=C(F)C=C1	N[C@@H](CCO)c1ccc(F)cc1	66.2	现货目录
OCC[C@H](N)C1=CC=CC=C1	N[C@@H](CCO)c1ccccc1	2.5	现货目录
OCC[C@H]1NCCCC1.Cl	Cl.OCC[C@@H]1CCCCN1	15.9	现货目录
OCC[N+](C)(C)C.[Br-]	C[N+](C)(C)CCO.[Br-]	0.82	有机化学清单
OCC[N+](C)(C)C.[Cl-]	C[N+](C)(C)CCO.[Cl-]	0.058	有机化学清单
OCC[N+](C)(C)C.[I-]	C[N+](C)(C)CCO.[I-]	1.08	有机化学清单
OCC[N+](C)(C)CF.[Cl-]	C[N+](C)(CF)CCO.[Cl-]	14.8	现货目录
OCC[Si](C)(C)C	C[Si](C)(C)CCO	0.58	有机化学清单
OCN1N=CN=C1	OCn1cncn1	2.7	分子量100以下
OCN1N=NC2=CC=CC=C21	OCn1nnc2ccccc21	1.5	有机化学清单
OCP(OCC)(OCC)=O	CCOP(=O)(CO)OCC	0.32	有机化学清单
OC[C@@H](C(O)=O)NC(C)=O	CC(=O)N[C@@H](CO)C(=O)O	17.5	现货目录
OC[C@@H](C(O)=O)NC(CCCCCCCCCCCCC)=O	CCCCCCCCCCCCCC(=O)N[C@@H](CO)C(=O)O	19.4	有机化学清单
OC[C@@H](C(O)=O)NC(OCC1C2=C(C3=C1C=CC=C3)C=CC=C2)=O	O=C(N[C@@H](CO)C(=O)O)OCC1c2ccccc2-c2ccccc21	0.4	有机化学清单
OC[C@@H](C([C@H](CO)O)O)O	OC[C@H](O)C(O)[C@@H](O)CO	1.86	有机化学清单
OC[C@@H](C1=CC=C(Br)C=C1)N.[H]Cl	Cl.N[C@@H](CO)c1ccc(Br)cc1	51.9	现货目录
OC[C@@H](CC1=CC=CC=C1)NC(OCC2=CC=CC=C2)=O	O=C(N[C@@H](CO)Cc1ccccc1)OCc1ccccc1	5.2	有机化学清单
OC[C@@H](N)C1=CC(OC)=CC(F)=C1	COc1cc(F)cc([C@H](N)CO)c1	32.2	现货目录
OC[C@@H](N)C1=CC=C(Br)C=C1.[H]Cl	Cl.N[C@H](CO)c1ccc(Br)cc1	54.9	现货目录
OC[C@@H](N)C1=CC=C(Cl)C=C1	N[C@H](CO)c1ccc(Cl)cc1	36.5	现货目录
OC[C@@H](N)C1=CC=C(Cl)C=C1.Cl	Cl.N[C@H](CO)c1ccc(Cl)cc1	92	现货目录
OC[C@@H](N)C1=CC=CC(Br)=C1.[H]Cl	Cl.N[C@H](CO)c1cccc(Br)c1	78.3	现货目录
OC[C@@H](N)CCSC	CSCC[C@H](N)CO	2.1	现货目录
OC[C@@H](N)COCC1=CC=CC=C1	N[C@H](CO)COCc1ccccc1	10.1	现货目录
OC[C@@H](NC(OC(C)(C)C)=O)CC1=CC=C(C2=CC=CC=C2)C=C1	CC(C)(C)OC(=O)N[C@H](CO)Cc1ccc(-c2ccccc2)cc1	74.4	现货目录
OC[C@@H](NC(OCC1C2=C(C3=C1C=CC=C3)C=CC=C2)=O)C	C[C@@H](CO)NC(=O)OCC1c2ccccc2-c2ccccc21	1.6	现货目录
OC[C@@H](NC(OCC1C2=C(C3=C1C=CC=C3)C=CC=C2)=O)[C@H](OC(C)(C)C)C	C[C@@H](OC(C)(C)C)[C@@H](CO)NC(=O)OCC1c2ccccc2-c2ccccc21	1.8	现货目录
OC[C@@H](O)C1=CC=CC=C1	OC[C@@H](O)c1ccccc1	1.8	现货目录
OC[C@@H](O)CCO	OCC[C@H](O)CO	28	有机化学清单
OC[C@@H](O)CCl	OC[C@@H](O)CCl	1.6	现货目录
OC[C@@H](O)CN	NC[C@H](O)CO	2	有机化学清单
OC[C@@H](O)CNC(C)(C)C	CC(C)(C)NC[C@H](O)CO	1.6	现货目录
OC[C@@H](O)COCC1=CC=CC=C1	OC[C@@H](O)COCc1ccccc1	5.7	现货目录
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CNCCCCCCCC	CCCCCCCCNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	0.07	有机化学清单
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO	0.15	有机化学清单
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	0.44	有机化学清单
OC[C@@H](O)[C@H](O)[C@@H](O)CO	OC[C@@H](O)[C@H](O)[C@@H](O)CO	1.6	现货目录
OC[C@@H](O1)[C@@H](O2)[C@@H](OC2(C)C)[C@@H]1OC	CO[C@@H]1O[C@H](CO)[C@H]2OC(C)(C)O[C@@H]12	14	有机化学清单
OC[C@@H]([C@@H]([C@@H](CO)O)O)O	OC[C@@H](O)[C@@H](O)[C@@H](O)CO	3	有机化学清单
OC[C@@H]([C@H](O)C[C@]1([H])O2)[C@@]1([H])CC2=O	O=C1C[C@@H]2[C@@H](CO)[C@H](O)C[C@@H]2O1	4.8	现货目录
OC[C@@H]1C=C[C@H](N)C1.[H]Cl	Cl.N[C@H]1C=C[C@@H](CO)C1	1.6	现货目录
OC[C@@H]1CC(F)(F)CN1.Cl	Cl.OC[C@@H]1CC(F)(F)CN1	46.9	现货目录
OC[C@@H]1CCCCN1	OC[C@@H]1CCCCN1	5.3	现货目录
OC[C@@H]1CCCN(C1)C(=O)OCC1=CC=CC=C1	O=C(OCc1ccccc1)N1CCC[C@@H](CO)C1	18.1	现货目录
OC[C@@H]1CCCNC1.Cl	Cl.OC[C@@H]1CCCNC1	16.4	现货目录
OC[C@@H]1CC[C@@H](C(OC)=O)CC1	COC(=O)[C@H]1CC[C@H](CO)CC1	7.7	现货目录
OC[C@@H]1CN(C)CCO1	CN1CCO[C@H](CO)C1	28	现货目录
OC[C@@H]1CN(C)CC[C@H]1C2=CC=C(F)C=C2	CN1CC[C@@H](c2ccc(F)cc2)[C@H](CO)C1	1.6	现货目录
OC[C@@H]1CN(CC2=CC=CC=C2)CCO1	OC[C@@H]1CN(Cc2ccccc2)CCO1	25	现货目录
OC[C@@H]1CNCC1	OC[C@H]1CCNC1	15	现货目录
OC[C@@H]1CNCCC1	OC[C@H]1CCCNC1	15.6	现货目录
OC[C@@H]1CNCCC1.[H]Cl	Cl.OC[C@H]1CCCNC1	5.4	现货目录
OC[C@@H]1CNCCO1	OC[C@@H]1CNCCO1	14.3	现货目录
OC[C@@H]1CNCCO1.Cl	Cl.OC[C@@H]1CNCCO1	3.3	现货目录
OC[C@@H]1COC(C)(C)N1C(OC(C)(C)C)=O	CC(C)(C)OC(=O)N1[C@H](CO)COC1(C)C	11.4	现货目录
OC[C@@H]1COCCN1	OC[C@@H]1COCCN1	18.3	现货目录
OC[C@@H]1COCCN1.[H]Cl	Cl.OC[C@@H]1COCCN1	7.5	现货目录
OC[C@@H]1COCCN1C(=O)OC(C)(C)C	CC(C)(C)OC(=O)N1CCOC[C@H]1CO	7.4	现货目录
OC[C@@H]1N(C(OCC2=CC=CC=C2)=O)CCC1	O=C(OCc1ccccc1)N1CCC[C@@H]1CO	3.4	现货目录
OC[C@@H]1N(C)CCCC1	CN1CCCC[C@@H]1CO	15.2	现货目录
OC[C@@H]1N(CC2=CC=CC=C2)CCOC1	OC[C@H]1COCCN1Cc1ccccc1	21.8	现货目录
OC[C@@H]1N(CC2=CC=CC=C2)[C@H](CO)C1	OC[C@@H]1C[C@H](CO)N1Cc1ccccc1	12.5	现货目录
OC[C@@H]1N(CCOC1)C(=O)OC(C)(C)C	CC(C)(C)OC(=O)N1CCOC[C@@H]1CO	7.2	现货目录
OC[C@@H]1NCC2=C(C=CC=C2)C1	OC[C@H]1Cc2ccccc2CN1	8.8	现货目录
OC[C@@H]1NCCC1	OC[C@H]1CCCN1	1.6	现货目录
OC[C@@H]1NCCCC1	OC[C@H]1CCCCN1	7.3	现货目录
OC[C@@H]1NCCN(CC2=CC=CC=C2)C1	OC[C@H]1CN(Cc2ccccc2)CCN1	54.3	现货目录
OC[C@@H]1NCCNC1	OC[C@H]1CNCCN1	43	现货目录
OC[C@@H]1NCCNC1.[H]Cl.[H]Cl	Cl.Cl.OC[C@H]1CNCCN1	28.8	现货目录
OC[C@@H]1NCCOC1	OC[C@H]1COCCN1	24.4	现货目录
OC[C@@H]1NC[C@@H](C)NC1.[H]Cl.[H]Cl	C[C@@H]1CN[C@@H](CO)CN1.Cl.Cl	48.2	现货目录
OC[C@@H]1OC1	OC[C@H]1CO1	3.6	分子量100以下
OC[C@@H]1OC2=CC=CC=C2OC1	OC[C@H]1COc2ccccc2O1	98.8	现货目录
OC[C@@H]1OCCN(C(OC(C)(C)C)=O)C1	CC(C)(C)OC(=O)N1CCO[C@@H](CO)C1	1.6	现货目录
OC[C@@H]1OCCOC1	OC[C@H]1COCCO1	8.2	现货目录
OC[C@@H]1[C@@H](CO)CCCC1	OC[C@H]1CCCC[C@@H]1CO	24.7	现货目录
OC[C@@H]1[C@@H](O2)[C@@H](OC2(C)C)[C@H](N3C=NC4=C(Cl)N=CN=C34)O1	CC1(C)O[C@@H]2[C@H](O1)[C@@H](CO)O[C@H]2n1cnc2c(Cl)ncnc21	14.4	有机化学清单
OC[C@@H]1[C@@]2([H])CN(CC3=CC=CC=C3)C[C@@]12[H]	OC[C@@H]1[C@H]2CN(Cc3ccccc3)C[C@@H]12	5.7	现货目录
OC[C@@H]1[C@H](C[C@H](N2C(N=C(C=C2)N)=O)O1)O.[H]Cl	Cl.Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	10.5	有机化学清单
OC[C@@H]1[C@H](C[C@H](N2C(NC(C(I)=C2)=O)=O)O1)O	O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I	2.5	有机化学清单
OC[C@@H]1[C@H](C[C@H](N2C=NC3=C2N=C(/N=C/N(C)C)NC3=O)O1)O	CN(C)/C=N/c1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1	17.6	有机化学清单
OC[C@@H]1[C@H]([C@@H](F)[C@H](N2C(NC(C=C2)=O)=O)O1)O	O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2F)c(=O)[nH]1	6.5	有机化学清单
OC[C@@H]1[C@H]([C@H]([C@H](N2C(NC(C(C)=C2)=O)=O)O1)OC)O	CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O	22.8	有机化学清单
OC[C@@H]1[C@H]([C@H]([C@H](N2C(NC(C(I)=C2)=O)=O)O1)O)O	O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1I	2.4	有机化学清单
OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=C(N)N=C3N)O1)O)O	Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1	0.58	有机化学清单
OC[C@H](/N=C/C1=CC=C(OCO2)C2=C1)C3=CC=CC=C3	OC[C@H](/N=C/c1ccc2c(c1)OCO2)c1ccccc1	86.2	现货目录
OC[C@H](C(O)=O)NC(OC(C)(C)C)=O	CC(C)(C)OC(=O)N[C@H](CO)C(=O)O	0.4	有机化学清单
OC[C@H](C(OC)=O)NC(OC(C)(C)C)=O	COC(=O)[C@@H](CO)NC(=O)OC(C)(C)C	1.8	有机化学清单
OC[C@H](C([C@@H](CO)O)O)O	OC[C@@H](O)C(O)[C@H](O)CO	2.4	有机化学清单
OC[C@H](C)CBr	C[C@@H](CO)CBr	24.2	现货目录
OC[C@H](C1=CC=CC=C1)N.[H]Cl	Cl.N[C@H](CO)c1ccccc1	25.4	有机化学清单
OC[C@H](N)C1=CC=CC(Br)=C1	N[C@@H](CO)c1cccc(Br)c1	61.5	现货目录
OC[C@H](N)CC1=CC=CC=C1	N[C@@H](CO)Cc1ccccc1	0.9	有机化学清单
OC[C@H](N)CC1=CNC2=CC=CC=C12	N[C@@H](CO)Cc1c[nH]c2ccccc12	12.5	现货目录
OC[C@H](N)COCC1=CC=CC=C1	N[C@@H](CO)COCc1ccccc1	18.8	现货目录
OC[C@H](O)CCl	OC[C@H](O)CCl	0.104	有机化学清单
OC[C@H](O)CN	NC[C@@H](O)CO	3.4	分子量100以下
OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)[C@H](O)CO	OC[C@@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO	0.034	有机化学清单
OC[C@H](O)[C@@H](O)[C@H](O[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O1)[C@H](O)CO.[H]O[H]	O.OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO	1.46	有机化学清单
OC[C@H]([C@@]1(OC([C@@H]([C@@H]1O)O)=O)[H])O	O=C1O[C@@H]([C@H](O)CO)[C@@H](O)[C@H]1O	2.6	现货目录
OC[C@H]1CCC(=O)N1	O=C1CC[C@H](CO)N1	1.6	现货目录
OC[C@H]1CCCCN1C(=O)OC(C)(C)C	CC(C)(C)OC(=O)N1CCCC[C@@H]1CO	3.8	现货目录
OC[C@H]1CCCN1C	CN1CCC[C@@H]1CO	2.4	现货目录
OC[C@H]1CCCO1	OC[C@H]1CCCO1	19.8	现货目录
OC[C@H]1CC[C@@H](C(C)C)CC1	CC(C)[C@H]1CC[C@@H](CO)CC1	1.72	有机化学清单
OC[C@H]1CC[C@@H](CC1)C(F)(F)F	OC[C@H]1CC[C@H](C(F)(F)F)CC1	29	现货目录
OC[C@H]1CC[C@@H](CC1)C(O)=O	O=C(O)[C@H]1CC[C@H](CO)CC1	12.6	现货目录
OC[C@H]1CC[C@H](C2=CC=C(Cl)C=C2)CC1	OC[C@H]1CC[C@H](c2ccc(Cl)cc2)CC1	28.8	现货目录
OC[C@H]1CC[C@H](CC1)C(F)(F)F	OC[C@H]1CC[C@@H](C(F)(F)F)CC1	26.3	现货目录
OC[C@H]1CC[C@H](CO)CC1	OC[C@H]1CC[C@H](CO)CC1	2	有机化学清单
OC[C@H]1CN(C)CCO1	CN1CCO[C@@H](CO)C1	23.9	现货目录
OC[C@H]1CN(CC2=CC=CC=C2)CCO1	OC[C@H]1CN(Cc2ccccc2)CCO1	7.5	现货目录
OC[C@H]1CN(CCN1)C(=O)OCC1=CC=CC=C1	O=C(OCc1ccccc1)N1CCN[C@@H](CO)C1	17	现货目录
OC[C@H]1CNCC1	OC[C@@H]1CCNC1	19.2	现货目录
OC[C@H]1CNCCO1	OC[C@H]1CNCCO1	9.9	现货目录
OC[C@H]1CNCCO1.Cl	Cl.OC[C@H]1CNCCO1	3.7	现货目录
OC[C@H]1COCCN1.Cl	Cl.OC[C@H]1COCCN1	16	现货目录
OC[C@H]1C[C@@H](CN1)O.Cl	Cl.OC[C@H]1C[C@H](O)CN1	43.9	现货目录
OC[C@H]1C[C@H]1CO	OC[C@@H]1C[C@@H]1CO	60.3	现货目录
OC[C@H]1N(C(OC(C)(C)C)=O)CC1	CC(C)(C)OC(=O)N1CC[C@H]1CO	25.5	现货目录
OC[C@H]1N(C(OCC2=CC=CC=C2)=O)CCC1	O=C(OCc1ccccc1)N1CCC[C@H]1CO	2.1	现货目录
OC[C@H]1N(C)CCC1	CN1CCC[C@H]1CO	2.4	有机化学清单
OC[C@H]1N(C)CCCC1	CN1CCCC[C@H]1CO	23.2	现货目录
OC[C@H]1N(C)CCOC1	CN1CCOC[C@H]1CO	38.5	现货目录
OC[C@H]1N(CC2=CC=CC=C2)CCC1	OC[C@@H]1CCCN1Cc1ccccc1	1.6	现货目录
OC[C@H]1N(CC2=CC=CC=C2)CCOC1	OC[C@@H]1COCCN1Cc1ccccc1	12.3	现货目录
OC[C@H]1NC2=C(C=CC=C2)C1	OC[C@@H]1Cc2ccccc2N1	77.5	现货目录
OC[C@H]1NCC2=C(C=CC=C2)C1	OC[C@@H]1Cc2ccccc2CN1	2.1	现货目录
OC[C@H]1NCCC1	OC[C@@H]1CCCN1	1.6	现货目录
OC[C@H]1NCCNC1.[H]Cl.[H]Cl	Cl.Cl.OC[C@@H]1CNCCN1	32.5	现货目录
OC[C@H]1OC(=O)C[C@@H]1O	O=C1C[C@H](O)[C@@H](CO)O1	30.2	现货目录
OC[C@H]1OC(C)(C)OC1	CC1(C)OC[C@@H](CO)O1	1.8	现货目录
OC[C@H]1OC1	OC[C@@H]1CO1	3	有机化学清单
OC[C@H]1OC=C[C@@H](O)[C@@H]1O	OC[C@H]1OC=C[C@@H](O)[C@@H]1O	3.2	有机化学清单
OC[C@H]1OCCN(C1)C(=O)OC(C)(C)C	CC(C)(C)OC(=O)N1CCO[C@H](CO)C1	1.6	现货目录
OC[C@H]1OCCOC1	OC[C@@H]1COCCO1	11.6	现货目录
OC[C@H]1O[C@@H](CO)CC1	OC[C@@H]1CC[C@H](CO)O1	35.1	现货目录
OC[C@H]1O[C@@H](N2C=C(C)C(NC2=O)=O)C=C1	Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O	2	现货目录
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(Br)C(=O)NC1=O	O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1Br	10.4	有机化学清单
OC[C@H]1SC[C@@H](N2C(N=C(N)C=C2)=O)O1	Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1	1.6	现货目录
OC[C@H]1[C@@H](CCCC1)CO	OC[C@@H]1CCCC[C@H]1CO	13.1	现货目录
OC[C@]1(C2)C[C@@H]3C[C@@H](C[C@@]2(CO)C3)C1	OC[C@]12C[C@H]3C[C@H](C[C@](CO)(C3)C1)C2	22	现货目录
OC[C@]1(O[C@@H]([C@H]([C@@H]1O)O)CO[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O.[H]O[H]	O.OC[C@H]1O[C@H](OC[C@H]2O[C@](O)(CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	0.16	有机化学清单
OC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-]	OC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-]	2.9	有机化学清单
OC[Si](C)(C)C	C[Si](C)(C)CO	4.2	有机化学清单
OC[Sn](CCCC)(CCCC)CCCC	CCCC[Sn](CO)(CCCC)CCCC	2.6	现货目录
ON(C(=O)C1=CC=CC=C1)C1=CC=CC=C1	O=C(c1ccccc1)N(O)c1ccccc1	2.9	有机化学清单
ON(CC)CC	CCN(O)CC	0.088	分子量100以下
ON1C(=O)C2C3CC(C=C3)C2C1=O	O=C1C2C3C=CC(C3)C2C(=O)N1O	0.64	有机化学清单
ON1C(C)(C)CCCC1(C)C	CC1(C)CCCC(C)(C)N1O	24.4	有机化学清单
ON1C2=NC=CC=C2N=N1	On1nnc2cccnc21	2	现货目录
ON1CCCCC1	ON1CCCCC1	33.5	现货目录
ON1N=CC=C1	On1cccn1	11.9	分子量100以下
ON1N=NC2=CC=CC=C21	On1nnc2ccccc21	0.26	有机化学清单
ON1N=NC2=CC=CC=C21.O	O.On1nnc2ccccc21	1.6	现货目录
ON=C1CCCC1	ON=C1CCCC1	0.192	分子量100以下
ON=C1CCCCC1	ON=C1CCCCC1	0.028	有机化学清单
ON=CC1=CC=CC(OC)=C1OC	COc1cccc(C=NO)c1OC	3.2	有机化学清单
ON=CC1=CC=NC=C1	ON=Cc1ccncc1	0.86	有机化学清单
ONC(=N)C1=CC=CN=C1	N=C(NO)c1cccnc1	0.52	有机化学清单
ONC(C)(C)C	CC(C)(C)NO	18.9	分子量100以下
ONC(C)C.[H]Cl	CC(C)NO.Cl	8.4	有机化学清单
ONC.[H]Cl	CNO.Cl	2.6	分子量100以下
ONC1CCCCC1.[H]Cl	Cl.ONC1CCCCC1	14.8	有机化学清单
ONCC1=CC=CC=C1.[H]Cl	Cl.ONCc1ccccc1	0.23	有机化学清单
OP(C1=CC=CC=C1)(O)=O	O=P(O)(O)c1ccccc1	0.076	有机化学清单
OP(CCCCN)(O)=O	NCCCCP(=O)(O)O	17.9	现货目录
OP(CP(O)(O)=O)(O)=O	O=P(O)(O)CP(=O)(O)O	17.6	有机化学清单
OP(O)(CO[C@@H](C)CN1C=NC2=C(N)N=CN=C12)=O	C[C@@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O	18.5	现货目录
OP1(OC2=CC=C3C=CC=CC3=C2C4=C5C=CC=CC5=CC=C4O1)=O	O=P1(O)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1	2.3	有机化学清单
OS(=O)(=O)CCCN1CCOCC1	O=S(=O)(O)CCCN1CCOCC1	0.116	有机化学清单
OS(O)(=O)=O.CCN(CC)C1=CC=C(N)C=C1	CCN(CC)c1ccc(N)cc1.O=S(=O)(O)O	1.6	现货目录
O[C@@H](C(F)(F)F)C1=CC=C(Br)C=C1	O[C@H](c1ccc(Br)cc1)C(F)(F)F	25.3	现货目录
O[C@@H](C(OCC1=CC=CC=C1)=O)[C@@H](O)C(OCC2=CC=CC=C2)=O	O=C(OCc1ccccc1)[C@H](O)[C@@H](O)C(=O)OCc1ccccc1	9	现货目录
O[C@@H](C(O[K])=O)[C@@H](O)C(O[K])=O.O	O.O=C(O[K])[C@H](O)[C@@H](O)C(=O)O[K]	1.6	现货目录
O[C@@H](C)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1	C[C@H](O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	1.6	现货目录
O[C@@H](C)C1=CC(F)=CC=C1I	C[C@H](O)c1cc(F)ccc1I	1.9	现货目录
O[C@@H](C)C1=CC=CC(Cl)=C1	C[C@H](O)c1cccc(Cl)c1	14.2	现货目录
O[C@@H](C/N=C/C1=CC=C(Cl)C=C1)CCl	O[C@H](CCl)C/N=C/c1ccc(Cl)cc1	2.7	现货目录
O[C@@H](C1=CC=C([N+]([O-])=O)C=C1)[C@@H](N)CO	N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1	0.36	有机化学清单
O[C@@H](C1=CC=CC(Cl)=C1)CCO	OCC[C@@H](O)c1cccc(Cl)c1	54.1	现货目录
O[C@@H](C1=CC=CC=C1)C(OC)=O	COC(=O)[C@@H](O)c1ccccc1	1.7	现货目录
O[C@@H](C1=CC=CC=C1)[C@@H](N)C2=CC=CC=C2	N[C@@H](c1ccccc1)[C@@H](O)c1ccccc1	57	现货目录
O[C@@H](C1=CC=CC=C1)[C@@H](N)CO	N[C@@H](CO)[C@@H](O)c1ccccc1	22.4	现货目录
O[C@@H](C1=CC=CC=C1)[C@H](C2=CC=CC=C2)O	O[C@@H](c1ccccc1)[C@@H](O)c1ccccc1	9.2	有机化学清单
O[C@@H](C2=CC=CC=C2)COS(=O)(C1=CC=C(C)C=C1)=O	Cc1ccc(S(=O)(=O)OC[C@@H](O)c2ccccc2)cc1	7.9	有机化学清单
O[C@@H](CC)C1=CC=CC=C1	CC[C@H](O)c1ccccc1	37	现货目录
O[C@@H](CCl)CN.[H]Cl	Cl.NC[C@@H](O)CCl	2.9	现货目录
O[C@@H](CO)[C@@H](O1)C(O[Na])=C(OP(O[Na])(O[Na])=O)C1=O	O=C1O[C@H]([C@@H](O)CO)C(O[Na])=C1OP(=O)(O[Na])O[Na]	1.6	现货目录
O[C@@H](CO)[C@](O1)([H])C(OCC)=C(O)C1=O	CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO	2.1	现货目录
O[C@@H](CO)[C@]1([H])C(O[Na])=C(O)C(O1)=O	O=C1O[C@H]([C@@H](O)CO)C(O[Na])=C1O	1.6	现货目录
O[C@@H]([C@@H](C(OC(C)C)=O)O)C(OC(C)C)=O	CC(C)OC(=O)[C@@H](O)[C@H](O)C(=O)OC(C)C	1.6	现货目录
O[C@@H]([C@@H](C(OCC1=CC=CC=C1)=O)NC(OCC2=CC=CC=C2)=O)C	C[C@@H](O)[C@H](NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1	2.4	现货目录
O[C@@H]([C@@H](O[C@H]1O)C)[C@H]([C@H]1O)O.O	C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O.O	1.6	现货目录
O[C@@H]([C@@H]([C@@H](CO)O)O)[C@@H](NC(C1=CC=CC=C1)=O)C=O	O=C[C@H](NC(=O)c1ccccc1)[C@@H](O)[C@H](O)[C@H](O)CO	10.2	有机化学清单
O[C@@H]([C@@H]([C@@H](CO1)OC1(C)C)O)[C@H](O2)COC2(C)C	CC1(C)OC[C@H]([C@@H](O)[C@H](O)[C@H]2COC(C)(C)O2)O1	0.48	有机化学清单
O[C@@H]([C@H](N)C1=CC=CC=C1)C2=CC=CC=C2	N[C@H](c1ccccc1)[C@H](O)c1ccccc1	98.4	现货目录
O[C@@H]([C@H](O)CS)CS	O[C@H](CS)[C@H](O)CS	2.8	有机化学清单
O[C@@H]([C@H]([C@@H]([C@@H](CO1)O)OC1C2=CC=CC=C2)O3)COC3C4=CC=CC=C4	O[C@@H]1COC(c2ccccc2)O[C@H]1[C@@H]1OC(c2ccccc2)OC[C@H]1O	24.8	现货目录
O[C@@H]([C@H]1O)[C@@H](CO)O[C@H]1[N+]2=CC(C(N)=O)=CC=C2.[Cl-]	NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1.[Cl-]	2.8	有机化学清单
O[C@@H]([C@H]1[N@@]2C[C@H](CC)[C@](CC2)([H])C1)C3=CC=NC4=CC=CC=C34	CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12	27	有机化学清单
O[C@@H]1C(F)(F)CCC[C@H]1N	N[C@@H]1CCCC(F)(F)[C@H]1O	51.5	现货目录
O[C@@H]1C=2C(CCC1)=CC=CC2	O[C@H]1CCCc2ccccc21	17.9	现货目录
O[C@@H]1CCC2=C1C=CC=C2	O[C@@H]1CCc2ccccc21	43.8	现货目录
O[C@@H]1CCCC2=C1C=CC=C2	O[C@@H]1CCCc2ccccc21	43.2	现货目录
O[C@@H]1CCCC[C@H]1NCC1=CC=CC=C1	O[C@@H]1CCCC[C@H]1NCc1ccccc1	2.7	有机化学清单
O[C@@H]1CCCNC1	O[C@@H]1CCCNC1	23.1	现货目录
O[C@@H]1CCN(C1)C(=O)OC(C)(C)C	CC(C)(C)OC(=O)N1CC[C@@H](O)C1	1.6	现货目录
O[C@@H]1CCOC1	O[C@@H]1CCOC1	2.7	有机化学清单
O[C@@H]1CCOC2=CC(F)=CC(F)=C12	O[C@@H]1CCOc2cc(F)cc(F)c21	15.4	现货目录
O[C@@H]1CC[C@@H](N(C)C)CC1	CN(C)[C@H]1CC[C@H](O)CC1	63.7	现货目录
O[C@@H]1CC[C@@H](N2CCOCC2)CC1	O[C@H]1CC[C@H](N2CCOCC2)CC1	27	现货目录
O[C@@H]1CC[C@H](N)CC1.[H]Cl	Cl.N[C@H]1CC[C@@H](O)CC1	1.8	现货目录
